codigo_1,codigo_2,tipo_plagio
Data/Searching/recursive_binary_search/recursive_binary_search.py,Data/Searching/recursive_binary_search/recursive_binary_search_tipo2.py,2
Data/Searching/recursive_binary_search/recursive_binary_search.py,Data/Searching/recursive_binary_search/recursive_binary_search.py,1
Data/Searching/Fibonacci_search/Fibonacci_search.py,Data/Searching/Fibonacci_search/Fibonacci_search_tipo3.py,3
Data/Searching/Fibonacci_search/Fibonacci_search.py,Data/Searching/Fibonacci_search/Fibonacci_search_tipo2.py,2
Data/Searching/Fibonacci_search/Fibonacci_search.py,Data/Searching/Fibonacci_search/Fibonacci_search.py,1
Data/Searching/test_searching/test_searching.py,Data/Searching/test_searching/test_searching_tipo3.py,3
Data/Searching/test_searching/test_searching.py,Data/Searching/test_searching/test_searching_tipo2.py,2
Data/Searching/test_searching/test_searching.py,Data/Searching/test_searching/test_searching.py,1
Data/Searching/Interpolation/Interpolation.py,Data/Searching/Interpolation/Interpolation_tipo3.py,3
Data/Searching/Interpolation/Interpolation.py,Data/Searching/Interpolation/Interpolation_tipo2.py,2
Data/Searching/Interpolation/Interpolation.py,Data/Searching/Interpolation/Interpolation.py,1
Data/LinkedList/Doubly_Linked_List/Doubly_Linked_List.py,Data/LinkedList/Doubly_Linked_List/Doubly_Linked_List_tipo3.py,3
Data/LinkedList/Doubly_Linked_List/Doubly_Linked_List.py,Data/LinkedList/Doubly_Linked_List/Doubly_Linked_List_tipo2.py,2
Data/LinkedList/Doubly_Linked_List/Doubly_Linked_List.py,Data/LinkedList/Doubly_Linked_List/Doubly_Linked_List.py,1
Data/LinkedList/test_linked_lists/test_linked_lists.py,Data/LinkedList/test_linked_lists/test_linked_lists_tipo3.py,3
Data/LinkedList/test_linked_lists/test_linked_lists.py,Data/LinkedList/test_linked_lists/test_linked_lists_tipo2.py,2
Data/LinkedList/test_linked_lists/test_linked_lists.py,Data/LinkedList/test_linked_lists/test_linked_lists.py,1
Data/LinkedList/_init_/_init_.py,Data/LinkedList/_init_/_init__tipo3.py,3
Data/LinkedList/_init_/_init_.py,Data/LinkedList/_init_/_init__tipo2.py,2
Data/LinkedList/_init_/_init_.py,Data/LinkedList/_init_/_init_.py,1
Data/LinkedList/Circular_Linked_List/Circular_Linked_List.py,Data/LinkedList/Circular_Linked_List/Circular_Linked_List_tipo3.py,3
Data/LinkedList/Circular_Linked_List/Circular_Linked_List.py,Data/LinkedList/Circular_Linked_List/Circular_Linked_List_tipo2.py,2
Data/LinkedList/Circular_Linked_List/Circular_Linked_List.py,Data/LinkedList/Circular_Linked_List/Circular_Linked_List.py,1
Data/LinkedList/Singly_Linked_List/Singly_Linked_List.py,Data/LinkedList/Singly_Linked_List/Singly_Linked_List_tipo3.py,3
Data/LinkedList/Singly_Linked_List/Singly_Linked_List.py,Data/LinkedList/Singly_Linked_List/Singly_Linked_List_tipo2.py,2
Data/LinkedList/Singly_Linked_List/Singly_Linked_List.py,Data/LinkedList/Singly_Linked_List/Singly_Linked_List.py,1
Data/GUIinPy/guiLogic/guiLogic.py,Data/GUIinPy/guiLogic/guiLogic_tipo3.py,3
Data/GUIinPy/guiLogic/guiLogic.py,Data/GUIinPy/guiLogic/guiLogic_tipo2.py,2
Data/GUIinPy/guiLogic/guiLogic.py,Data/GUIinPy/guiLogic/guiLogic.py,1
Data/GUIinPy/components/components.py,Data/GUIinPy/components/components_tipo2.py,2
Data/GUIinPy/components/components.py,Data/GUIinPy/components/components_tipo3.py,3
Data/GUIinPy/components/components.py,Data/GUIinPy/components/components.py,1
Data/GUIinPy/Gui/Gui.py,Data/GUIinPy/Gui/Gui_tipo3.py,3
Data/GUIinPy/Gui/Gui.py,Data/GUIinPy/Gui/Gui_tipo2.py,2
Data/GUIinPy/Gui/Gui.py,Data/GUIinPy/Gui/Gui.py,1
Data/GUIinPy/menus/menus.py,Data/GUIinPy/menus/menus_tipo3.py,3
Data/GUIinPy/menus/menus.py,Data/GUIinPy/menus/menus_tipo2.py,2
Data/GUIinPy/menus/menus.py,Data/GUIinPy/menus/menus.py,1
Data/GUIinPy/dialogs/dialogs.py,Data/GUIinPy/dialogs/dialogs_tipo3.py,3
Data/GUIinPy/dialogs/dialogs.py,Data/GUIinPy/dialogs/dialogs_tipo2.py,2
Data/GUIinPy/dialogs/dialogs.py,Data/GUIinPy/dialogs/dialogs.py,1
Data/algorithms/astar/astar.py,Data/algorithms/astar/astar_tipo3.py,3
Data/algorithms/astar/astar.py,Data/algorithms/astar/astar_tipo2.py,2
Data/algorithms/astar/astar.py,Data/algorithms/astar/astar.py,1
Data/algorithms/kruskals/kruskals.py,Data/algorithms/kruskals/kruskals_tipo2.py,2
Data/algorithms/kruskals/kruskals.py,Data/algorithms/kruskals/kruskals_tipo3.py,3
Data/algorithms/kruskals/kruskals.py,Data/algorithms/kruskals/kruskals.py,1
Data/algorithms/dfs/dfs.py,Data/algorithms/dfs/dfs_tipo2.py,2
Data/algorithms/dfs/dfs.py,Data/algorithms/dfs/dfs_tipo3.py,3
Data/algorithms/dfs/dfs.py,Data/algorithms/dfs/dfs.py,1
Data/algorithms/breadth_first_search/breadth_first_search.py,Data/algorithms/breadth_first_search/breadth_first_search_tipo3.py,3
Data/algorithms/breadth_first_search/breadth_first_search.py,Data/algorithms/breadth_first_search/breadth_first_search_tipo2.py,2
Data/algorithms/breadth_first_search/breadth_first_search.py,Data/algorithms/breadth_first_search/breadth_first_search.py,1
Data/algorithms/warshalls/warshalls.py,Data/algorithms/warshalls/warshalls_tipo3.py,3
Data/algorithms/warshalls/warshalls.py,Data/algorithms/warshalls/warshalls_tipo2.py,2
Data/algorithms/warshalls/warshalls.py,Data/algorithms/warshalls/warshalls.py,1
Data/algorithms/adjacency_matrix/adjacency_matrix.py,Data/algorithms/adjacency_matrix/adjacency_matrix_tipo3.py,3
Data/algorithms/adjacency_matrix/adjacency_matrix.py,Data/algorithms/adjacency_matrix/adjacency_matrix_tipo2.py,2
Data/algorithms/adjacency_matrix/adjacency_matrix.py,Data/algorithms/adjacency_matrix/adjacency_matrix.py,1
Data/algorithms/binary_search/binary_search.py,Data/algorithms/binary_search/binary_search_tipo2.py,2
Data/algorithms/binary_search/binary_search.py,Data/algorithms/binary_search/binary_search_tipo3.py,3
Data/algorithms/binary_search/binary_search.py,Data/algorithms/binary_search/binary_search.py,1
Data/algorithms/adjacency_list/adjacency_list.py,Data/algorithms/adjacency_list/adjacency_list_tipo3.py,3
Data/algorithms/adjacency_list/adjacency_list.py,Data/algorithms/adjacency_list/adjacency_list_tipo2.py,2
Data/algorithms/adjacency_list/adjacency_list.py,Data/algorithms/adjacency_list/adjacency_list.py,1
Data/algorithms/depth_first_search/depth_first_search.py,Data/algorithms/depth_first_search/depth_first_search_tipo2.py,2
Data/algorithms/depth_first_search/depth_first_search.py,Data/algorithms/depth_first_search/depth_first_search_tipo3.py,3
Data/algorithms/depth_first_search/depth_first_search.py,Data/algorithms/depth_first_search/depth_first_search.py,1
Data/algorithms/prims/prims.py,Data/algorithms/prims/prims_tipo2.py,2
Data/algorithms/prims/prims.py,Data/algorithms/prims/prims_tipo3.py,3
Data/algorithms/prims/prims.py,Data/algorithms/prims/prims.py,1
Data/algorithms/dijkstras/dijkstras.py,Data/algorithms/dijkstras/dijkstras_tipo3.py,3
Data/algorithms/dijkstras/dijkstras.py,Data/algorithms/dijkstras/dijkstras_tipo2.py,2
Data/algorithms/dijkstras/dijkstras.py,Data/algorithms/dijkstras/dijkstras.py,1
Data/algorithms/bellman_ford/bellman_ford.py,Data/algorithms/bellman_ford/bellman_ford_tipo3.py,3
Data/algorithms/bellman_ford/bellman_ford.py,Data/algorithms/bellman_ford/bellman_ford_tipo2.py,2
Data/algorithms/bellman_ford/bellman_ford.py,Data/algorithms/bellman_ford/bellman_ford.py,1
Data/algorithms/btree/btree.py,Data/algorithms/btree/btree_tipo3.py,3
Data/algorithms/btree/btree.py,Data/algorithms/btree/btree_tipo2.py,2
Data/algorithms/btree/btree.py,Data/algorithms/btree/btree.py,1
Data/algorithms/prim/prim.py,Data/algorithms/prim/prim_tipo3.py,3
Data/algorithms/prim/prim.py,Data/algorithms/prim/prim_tipo2.py,2
Data/algorithms/prim/prim.py,Data/algorithms/prim/prim.py,1
Data/algorithms/topological_ordering/topological_ordering.py,Data/algorithms/topological_ordering/topological_ordering_tipo2.py,2
Data/algorithms/topological_ordering/topological_ordering.py,Data/algorithms/topological_ordering/topological_ordering_tipo3.py,3
Data/algorithms/topological_ordering/topological_ordering.py,Data/algorithms/topological_ordering/topological_ordering.py,1
Data/algorithms/bfs/bfs.py,Data/algorithms/bfs/bfs_tipo2.py,2
Data/algorithms/bfs/bfs.py,Data/algorithms/bfs/bfs_tipo3.py,3
Data/algorithms/bfs/bfs.py,Data/algorithms/bfs/bfs.py,1
Data/algorithms/bidirectional_bfs/bidirectional_bfs.py,Data/algorithms/bidirectional_bfs/bidirectional_bfs_tipo3.py,3
Data/algorithms/bidirectional_bfs/bidirectional_bfs.py,Data/algorithms/bidirectional_bfs/bidirectional_bfs_tipo2.py,2
Data/algorithms/bidirectional_bfs/bidirectional_bfs.py,Data/algorithms/bidirectional_bfs/bidirectional_bfs.py,1
Data/algorithms/floyds/floyds.py,Data/algorithms/floyds/floyds_tipo2.py,2
Data/algorithms/floyds/floyds.py,Data/algorithms/floyds/floyds_tipo3.py,3
Data/algorithms/floyds/floyds.py,Data/algorithms/floyds/floyds.py,1
Data/algorithms/fibonacci/fibonacci.py,Data/algorithms/fibonacci/fibonacci_tipo2.py,2
Data/algorithms/fibonacci/fibonacci.py,Data/algorithms/fibonacci/fibonacci_tipo3.py,3
Data/algorithms/fibonacci/fibonacci.py,Data/algorithms/fibonacci/fibonacci.py,1
Data/algorithms/dijkstra/dijkstra.py,Data/algorithms/dijkstra/dijkstra_tipo2.py,2
Data/algorithms/dijkstra/dijkstra.py,Data/algorithms/dijkstra/dijkstra_tipo3.py,3
Data/algorithms/dijkstra/dijkstra.py,Data/algorithms/dijkstra/dijkstra.py,1
Data/Mathematics/probability/probability.py,Data/Mathematics/probability/probability_tipo3.py,3
Data/Mathematics/probability/probability.py,Data/Mathematics/probability/probability_tipo2.py,2
Data/Mathematics/probability/probability.py,Data/Mathematics/probability/probability.py,1
Data/Mathematics/test_all/test_all.py,Data/Mathematics/test_all/test_all_tipo2.py,2
Data/Mathematics/test_all/test_all.py,Data/Mathematics/test_all/test_all_tipo3.py,3
Data/Mathematics/test_all/test_all.py,Data/Mathematics/test_all/test_all.py,1
Data/Mathematics/vector_operations/vector_operations.py,Data/Mathematics/vector_operations/vector_operations_tipo2.py,2
Data/Mathematics/vector_operations/vector_operations.py,Data/Mathematics/vector_operations/vector_operations_tipo3.py,3
Data/Mathematics/vector_operations/vector_operations.py,Data/Mathematics/vector_operations/vector_operations.py,1
Data/Mathematics/matrix_operations/matrix_operations.py,Data/Mathematics/matrix_operations/matrix_operations_tipo3.py,3
Data/Mathematics/matrix_operations/matrix_operations.py,Data/Mathematics/matrix_operations/matrix_operations_tipo2.py,2
Data/Mathematics/matrix_operations/matrix_operations.py,Data/Mathematics/matrix_operations/matrix_operations.py,1
Data/Mathematics/determinant/determinant.py,Data/Mathematics/determinant/determinant_tipo2.py,2
Data/Mathematics/determinant/determinant.py,Data/Mathematics/determinant/determinant_tipo3.py,3
Data/Mathematics/determinant/determinant.py,Data/Mathematics/determinant/determinant.py,1
Data/Mathematics/complex_number_operations/complex_number_operations.py,Data/Mathematics/complex_number_operations/complex_number_operations_tipo3.py,3
Data/Mathematics/complex_number_operations/complex_number_operations.py,Data/Mathematics/complex_number_operations/complex_number_operations_tipo2.py,2
Data/Mathematics/complex_number_operations/complex_number_operations.py,Data/Mathematics/complex_number_operations/complex_number_operations.py,1
Data/Mathematics/test_prob/test_prob.py,Data/Mathematics/test_prob/test_prob_tipo2.py,2
Data/Mathematics/test_prob/test_prob.py,Data/Mathematics/test_prob/test_prob_tipo3.py,3
Data/Mathematics/test_prob/test_prob.py,Data/Mathematics/test_prob/test_prob.py,1
Data/Mathematics/fibonacci_sequence/fibonacci_sequence.py,Data/Mathematics/fibonacci_sequence/fibonacci_sequence_tipo3.py,3
Data/Mathematics/fibonacci_sequence/fibonacci_sequence.py,Data/Mathematics/fibonacci_sequence/fibonacci_sequence_tipo2.py,2
Data/Mathematics/fibonacci_sequence/fibonacci_sequence.py,Data/Mathematics/fibonacci_sequence/fibonacci_sequence.py,1
Data/Mathematics/pascals_triangle/pascals_triangle.py,Data/Mathematics/pascals_triangle/pascals_triangle_tipo3.py,3
Data/Mathematics/pascals_triangle/pascals_triangle.py,Data/Mathematics/pascals_triangle/pascals_triangle_tipo2.py,2
Data/Mathematics/pascals_triangle/pascals_triangle.py,Data/Mathematics/pascals_triangle/pascals_triangle.py,1
Data/Cipher_algorithms/caesar_cipher/caesar_cipher.py,Data/Cipher_algorithms/caesar_cipher/caesar_cipher_tipo3.py,3
Data/Cipher_algorithms/caesar_cipher/caesar_cipher.py,Data/Cipher_algorithms/caesar_cipher/caesar_cipher_tipo2.py,2
Data/Cipher_algorithms/caesar_cipher/caesar_cipher.py,Data/Cipher_algorithms/caesar_cipher/caesar_cipher.py,1
Data/Cipher_algorithms/playfair_cipher/playfair_cipher.py,Data/Cipher_algorithms/playfair_cipher/playfair_cipher_tipo2.py,2
Data/Cipher_algorithms/playfair_cipher/playfair_cipher.py,Data/Cipher_algorithms/playfair_cipher/playfair_cipher_tipo3.py,3
Data/Cipher_algorithms/playfair_cipher/playfair_cipher.py,Data/Cipher_algorithms/playfair_cipher/playfair_cipher.py,1
Data/Cipher_algorithms/affine_cipher/affine_cipher.py,Data/Cipher_algorithms/affine_cipher/affine_cipher_tipo2.py,2
Data/Cipher_algorithms/affine_cipher/affine_cipher.py,Data/Cipher_algorithms/affine_cipher/affine_cipher_tipo3.py,3
Data/Cipher_algorithms/affine_cipher/affine_cipher.py,Data/Cipher_algorithms/affine_cipher/affine_cipher.py,1
Data/Cipher_algorithms/Rail_Fence_Cipher/Rail_Fence_Cipher.py,Data/Cipher_algorithms/Rail_Fence_Cipher/Rail_Fence_Cipher_tipo2.py,2
Data/Cipher_algorithms/Rail_Fence_Cipher/Rail_Fence_Cipher.py,Data/Cipher_algorithms/Rail_Fence_Cipher/Rail_Fence_Cipher_tipo3.py,3
Data/Cipher_algorithms/Rail_Fence_Cipher/Rail_Fence_Cipher.py,Data/Cipher_algorithms/Rail_Fence_Cipher/Rail_Fence_Cipher.py,1
Data/Cipher_algorithms/hill_cipher/hill_cipher.py,Data/Cipher_algorithms/hill_cipher/hill_cipher_tipo2.py,2
Data/Cipher_algorithms/hill_cipher/hill_cipher.py,Data/Cipher_algorithms/hill_cipher/hill_cipher_tipo3.py,3
Data/Cipher_algorithms/hill_cipher/hill_cipher.py,Data/Cipher_algorithms/hill_cipher/hill_cipher.py,1
Data/Cipher_algorithms/test_cipher_manager/test_cipher_manager.py,Data/Cipher_algorithms/test_cipher_manager/test_cipher_manager_tipo3.py,3
Data/Cipher_algorithms/test_cipher_manager/test_cipher_manager.py,Data/Cipher_algorithms/test_cipher_manager/test_cipher_manager_tipo2.py,2
Data/Cipher_algorithms/test_cipher_manager/test_cipher_manager.py,Data/Cipher_algorithms/test_cipher_manager/test_cipher_manager.py,1
Data/Cipher_algorithms/cipher_manager/cipher_manager.py,Data/Cipher_algorithms/cipher_manager/cipher_manager_tipo2.py,2
Data/Cipher_algorithms/cipher_manager/cipher_manager.py,Data/Cipher_algorithms/cipher_manager/cipher_manager_tipo3.py,3
Data/Cipher_algorithms/cipher_manager/cipher_manager.py,Data/Cipher_algorithms/cipher_manager/cipher_manager.py,1
Data/Cipher_algorithms/Vigenère_Cipher/Vigenère_Cipher.py,Data/Cipher_algorithms/Vigenère_Cipher/Vigenère_Cipher_tipo2.py,2
Data/Cipher_algorithms/Vigenère_Cipher/Vigenère_Cipher.py,Data/Cipher_algorithms/Vigenère_Cipher/Vigenère_Cipher_tipo3.py,3
Data/Cipher_algorithms/Vigenère_Cipher/Vigenère_Cipher.py,Data/Cipher_algorithms/Vigenère_Cipher/Vigenère_Cipher.py,1
Data/models/Logistic_regression/Logistic_regression.py,Data/models/Logistic_regression/Logistic_regression_tipo2.py,2
Data/models/Logistic_regression/Logistic_regression.py,Data/models/Logistic_regression/Logistic_regression_tipo3.py,3
Data/models/Logistic_regression/Logistic_regression.py,Data/models/Logistic_regression/Logistic_regression.py,1
Data/models/Ensemble/Ensemble.py,Data/models/Ensemble/Ensemble_tipo2.py,2
Data/models/Ensemble/Ensemble.py,Data/models/Ensemble/Ensemble_tipo3.py,3
Data/models/Ensemble/Ensemble.py,Data/models/Ensemble/Ensemble.py,1
Data/models/XGB/XGB.py,Data/models/XGB/XGB_tipo3.py,3
Data/models/XGB/XGB.py,Data/models/XGB/XGB_tipo2.py,2
Data/models/XGB/XGB.py,Data/models/XGB/XGB.py,1
Data/models/Linear_regression/Linear_regression.py,Data/models/Linear_regression/Linear_regression_tipo2.py,2
Data/models/Linear_regression/Linear_regression.py,Data/models/Linear_regression/Linear_regression_tipo3.py,3
Data/models/Linear_regression/Linear_regression.py,Data/models/Linear_regression/Linear_regression.py,1
Data/models/CV_means/CV_means.py,Data/models/CV_means/CV_means_tipo3.py,3
Data/models/CV_means/CV_means.py,Data/models/CV_means/CV_means_tipo2.py,2
Data/models/CV_means/CV_means.py,Data/models/CV_means/CV_means.py,1
Data/models/Grid_search/Grid_search.py,Data/models/Grid_search/Grid_search_tipo2.py,2
Data/models/Grid_search/Grid_search.py,Data/models/Grid_search/Grid_search_tipo3.py,3
Data/models/Grid_search/Grid_search.py,Data/models/Grid_search/Grid_search.py,1
Data/models/LightGBM/LightGBM.py,Data/models/LightGBM/LightGBM_tipo2.py,2
Data/models/LightGBM/LightGBM.py,Data/models/LightGBM/LightGBM_tipo3.py,3
Data/models/LightGBM/LightGBM.py,Data/models/LightGBM/LightGBM.py,1
Data/models/KMeans/KMeans.py,Data/models/KMeans/KMeans_tipo3.py,3
Data/models/KMeans/KMeans.py,Data/models/KMeans/KMeans_tipo2.py,2
Data/models/KMeans/KMeans.py,Data/models/KMeans/KMeans.py,1
Data/models/Catboost/Catboost.py,Data/models/Catboost/Catboost_tipo3.py,3
Data/models/Catboost/Catboost.py,Data/models/Catboost/Catboost_tipo2.py,2
Data/models/Catboost/Catboost.py,Data/models/Catboost/Catboost.py,1
Data/Scrubs/pipeline/pipeline.py,Data/Scrubs/pipeline/pipeline_tipo2.py,2
Data/Scrubs/pipeline/pipeline.py,Data/Scrubs/pipeline/pipeline_tipo3.py,3
Data/Scrubs/pipeline/pipeline.py,Data/Scrubs/pipeline/pipeline.py,1
Data/Scrubs/compress/compress.py,Data/Scrubs/compress/compress_tipo2.py,2
Data/Scrubs/compress/compress.py,Data/Scrubs/compress/compress_tipo3.py,3
Data/Scrubs/compress/compress.py,Data/Scrubs/compress/compress.py,1
Data/Scrubs/clip/clip.py,Data/Scrubs/clip/clip_tipo2.py,2
Data/Scrubs/clip/clip.py,Data/Scrubs/clip/clip_tipo3.py,3
Data/Scrubs/clip/clip.py,Data/Scrubs/clip/clip.py,1
Data/Scrubs/utils/utils.py,Data/Scrubs/utils/utils_tipo3.py,3
Data/Scrubs/utils/utils.py,Data/Scrubs/utils/utils_tipo2.py,2
Data/Scrubs/utils/utils.py,Data/Scrubs/utils/utils.py,1
Data/Scrubs/clean/clean.py,Data/Scrubs/clean/clean_tipo2.py,2
Data/Scrubs/clean/clean.py,Data/Scrubs/clean/clean_tipo3.py,3
Data/Scrubs/clean/clean.py,Data/Scrubs/clean/clean.py,1
Data/Scrubs/dummies/dummies.py,Data/Scrubs/dummies/dummies_tipo2.py,2
Data/Scrubs/dummies/dummies.py,Data/Scrubs/dummies/dummies_tipo3.py,3
Data/Scrubs/dummies/dummies.py,Data/Scrubs/dummies/dummies.py,1
Data/Scrubs/backup/backup.py,Data/Scrubs/backup/backup_tipo3.py,3
Data/Scrubs/backup/backup.py,Data/Scrubs/backup/backup_tipo2.py,2
Data/Scrubs/backup/backup.py,Data/Scrubs/backup/backup.py,1
Data/Hashing/pbkdf2_hasher/pbkdf2_hasher.py,Data/Hashing/pbkdf2_hasher/pbkdf2_hasher_tipo2.py,2
Data/Hashing/pbkdf2_hasher/pbkdf2_hasher.py,Data/Hashing/pbkdf2_hasher/pbkdf2_hasher_tipo3.py,3
Data/Hashing/pbkdf2_hasher/pbkdf2_hasher.py,Data/Hashing/pbkdf2_hasher/pbkdf2_hasher.py,1
Data/Hashing/test_hmac_generator/test_hmac_generator.py,Data/Hashing/test_hmac_generator/test_hmac_generator_tipo2.py,2
Data/Hashing/test_hmac_generator/test_hmac_generator.py,Data/Hashing/test_hmac_generator/test_hmac_generator_tipo3.py,3
Data/Hashing/test_hmac_generator/test_hmac_generator.py,Data/Hashing/test_hmac_generator/test_hmac_generator.py,1
Data/Hashing/test_sha3_hasher/test_sha3_hasher.py,Data/Hashing/test_sha3_hasher/test_sha3_hasher_tipo2.py,2
Data/Hashing/test_sha3_hasher/test_sha3_hasher.py,Data/Hashing/test_sha3_hasher/test_sha3_hasher_tipo3.py,3
Data/Hashing/test_sha3_hasher/test_sha3_hasher.py,Data/Hashing/test_sha3_hasher/test_sha3_hasher.py,1
Data/Hashing/hmac_generator/hmac_generator.py,Data/Hashing/hmac_generator/hmac_generator_tipo3.py,3
Data/Hashing/hmac_generator/hmac_generator.py,Data/Hashing/hmac_generator/hmac_generator_tipo2.py,2
Data/Hashing/hmac_generator/hmac_generator.py,Data/Hashing/hmac_generator/hmac_generator.py,1
Data/Hashing/sha3_hasher/sha3_hasher.py,Data/Hashing/sha3_hasher/sha3_hasher_tipo2.py,2
Data/Hashing/sha3_hasher/sha3_hasher.py,Data/Hashing/sha3_hasher/sha3_hasher_tipo3.py,3
Data/Hashing/sha3_hasher/sha3_hasher.py,Data/Hashing/sha3_hasher/sha3_hasher.py,1
Data/Hashing/test_hashing/test_hashing.py,Data/Hashing/test_hashing/test_hashing_tipo2.py,2
Data/Hashing/test_hashing/test_hashing.py,Data/Hashing/test_hashing/test_hashing_tipo3.py,3
Data/Hashing/test_hashing/test_hashing.py,Data/Hashing/test_hashing/test_hashing.py,1
Data/Hashing/Hashing/Hashing.py,Data/Hashing/Hashing/Hashing_tipo3.py,3
Data/Hashing/Hashing/Hashing.py,Data/Hashing/Hashing/Hashing_tipo2.py,2
Data/Hashing/Hashing/Hashing.py,Data/Hashing/Hashing/Hashing.py,1
Data/Hashing/test_bcrypt_hasher/test_bcrypt_hasher.py,Data/Hashing/test_bcrypt_hasher/test_bcrypt_hasher_tipo3.py,3
Data/Hashing/test_bcrypt_hasher/test_bcrypt_hasher.py,Data/Hashing/test_bcrypt_hasher/test_bcrypt_hasher_tipo2.py,2
Data/Hashing/test_bcrypt_hasher/test_bcrypt_hasher.py,Data/Hashing/test_bcrypt_hasher/test_bcrypt_hasher.py,1
Data/Hashing/test_md5_hasher/test_md5_hasher.py,Data/Hashing/test_md5_hasher/test_md5_hasher_tipo2.py,2
Data/Hashing/test_md5_hasher/test_md5_hasher.py,Data/Hashing/test_md5_hasher/test_md5_hasher_tipo3.py,3
Data/Hashing/test_md5_hasher/test_md5_hasher.py,Data/Hashing/test_md5_hasher/test_md5_hasher.py,1
Data/Hashing/bcrypt_hasher/bcrypt_hasher.py,Data/Hashing/bcrypt_hasher/bcrypt_hasher_tipo3.py,3
Data/Hashing/bcrypt_hasher/bcrypt_hasher.py,Data/Hashing/bcrypt_hasher/bcrypt_hasher_tipo2.py,2
Data/Hashing/bcrypt_hasher/bcrypt_hasher.py,Data/Hashing/bcrypt_hasher/bcrypt_hasher.py,1
Data/Hashing/md5_hasher/md5_hasher.py,Data/Hashing/md5_hasher/md5_hasher_tipo2.py,2
Data/Hashing/md5_hasher/md5_hasher.py,Data/Hashing/md5_hasher/md5_hasher_tipo3.py,3
Data/Hashing/md5_hasher/md5_hasher.py,Data/Hashing/md5_hasher/md5_hasher.py,1
Data/Hashing/test_pbkdf2_hasher/test_pbkdf2_hasher.py,Data/Hashing/test_pbkdf2_hasher/test_pbkdf2_hasher_tipo2.py,2
Data/Hashing/test_pbkdf2_hasher/test_pbkdf2_hasher.py,Data/Hashing/test_pbkdf2_hasher/test_pbkdf2_hasher_tipo3.py,3
Data/Hashing/test_pbkdf2_hasher/test_pbkdf2_hasher.py,Data/Hashing/test_pbkdf2_hasher/test_pbkdf2_hasher.py,1
Data/qrcode/scan_qr_code/scan_qr_code.py,Data/qrcode/scan_qr_code/scan_qr_code_tipo3.py,3
Data/qrcode/scan_qr_code/scan_qr_code.py,Data/qrcode/scan_qr_code/scan_qr_code_tipo2.py,2
Data/qrcode/scan_qr_code/scan_qr_code.py,Data/qrcode/scan_qr_code/scan_qr_code.py,1
Data/qrcode/generate_qr_code/generate_qr_code.py,Data/qrcode/generate_qr_code/generate_qr_code_tipo2.py,2
Data/qrcode/generate_qr_code/generate_qr_code.py,Data/qrcode/generate_qr_code/generate_qr_code_tipo3.py,3
Data/qrcode/generate_qr_code/generate_qr_code.py,Data/qrcode/generate_qr_code/generate_qr_code.py,1
Data/Path_Algoithms/test_a_star/test_a_star.py,Data/Path_Algoithms/test_a_star/test_a_star_tipo2.py,2
Data/Path_Algoithms/test_a_star/test_a_star.py,Data/Path_Algoithms/test_a_star/test_a_star_tipo3.py,3
Data/Path_Algoithms/test_a_star/test_a_star.py,Data/Path_Algoithms/test_a_star/test_a_star.py,1
Data/Path_Algoithms/data_classes/data_classes.py,Data/Path_Algoithms/data_classes/data_classes_tipo2.py,2
Data/Path_Algoithms/data_classes/data_classes.py,Data/Path_Algoithms/data_classes/data_classes_tipo3.py,3
Data/Path_Algoithms/data_classes/data_classes.py,Data/Path_Algoithms/data_classes/data_classes.py,1
Data/Path_Algoithms/test_dijkstra/test_dijkstra.py,Data/Path_Algoithms/test_dijkstra/test_dijkstra_tipo2.py,2
Data/Path_Algoithms/test_dijkstra/test_dijkstra.py,Data/Path_Algoithms/test_dijkstra/test_dijkstra_tipo3.py,3
Data/Path_Algoithms/test_dijkstra/test_dijkstra.py,Data/Path_Algoithms/test_dijkstra/test_dijkstra.py,1
Data/Path_Algoithms/a_star/a_star.py,Data/Path_Algoithms/a_star/a_star_tipo2.py,2
Data/Path_Algoithms/a_star/a_star.py,Data/Path_Algoithms/a_star/a_star_tipo3.py,3
Data/Path_Algoithms/a_star/a_star.py,Data/Path_Algoithms/a_star/a_star.py,1
Data/Path_Algoithms/test_all/test_all.py,Data/Path_Algoithms/test_all/test_all_tipo2.py,2
Data/Path_Algoithms/test_all/test_all.py,Data/Path_Algoithms/test_all/test_all_tipo3.py,3
Data/Path_Algoithms/test_all/test_all.py,Data/Path_Algoithms/test_all/test_all.py,1
Data/Path_Algoithms/utils/utils.py,Data/Path_Algoithms/utils/utils_tipo3.py,3
Data/Path_Algoithms/utils/utils.py,Data/Path_Algoithms/utils/utils_tipo2.py,2
Data/Path_Algoithms/utils/utils.py,Data/Path_Algoithms/utils/utils.py,1
Data/Path_Algoithms/logger_config/logger_config.py,Data/Path_Algoithms/logger_config/logger_config_tipo3.py,3
Data/Path_Algoithms/logger_config/logger_config.py,Data/Path_Algoithms/logger_config/logger_config_tipo2.py,2
Data/Path_Algoithms/logger_config/logger_config.py,Data/Path_Algoithms/logger_config/logger_config.py,1
Data/Path_Algoithms/gui/gui.py,Data/Path_Algoithms/gui/gui_tipo3.py,3
Data/Path_Algoithms/gui/gui.py,Data/Path_Algoithms/gui/gui_tipo2.py,2
Data/Path_Algoithms/gui/gui.py,Data/Path_Algoithms/gui/gui.py,1
